ID_Poda,Lote,Fecha_Poda,Tipo_Poda,Costo,Horas_Hombre
1873,LOTE-021,2026-06-29,Rejuvenecimiento,1225.63,51
1874,LOTE-039,2026-09-18,Produccion,1199.84,54
1875,LOTE-007,2026-07-09,Sanidad,1127.54,63
1876,LOTE-023,2026-03-16,Sanidad,192.37,62
1877,LOTE-007,2026-10-16,Sanidad,1229.28,4
1878,LOTE-008,2026-05-16,Produccion,1865.54,82
1879,LOTE-014,2026-08-17,Rejuvenecimiento,460.9,12
1880,LOTE-022,2026-08-25,Formacion,448.63,-5
1881,LOTE-027,2026-09-23,Formacion,1651.65,16
1882,LOTE-033,2026-07-26,Produccion,1297.95,102
1883,LOTE-014,2026-11-29,Rejuvenecimiento,559.59,32
1884,LOTE-042,2026-01-03,Formacion,1732.41,17
1885,LOTE-026,2026-12-27,Produccion,699.36,22
1886,LOTE-040,2026-06-16,Formacion,1630.73,23
1887,LOTE-050,2026-11-17,Produccion,1843.21,14
1888,LOTE-036,2026-05-11,Formacion,1769.32,101
1889,LOTE-040,2026-08-27,Produccion,158.24,17
1890,LOTE-033,2026-11-01,Rejuvenecimiento,1650.97,28
1891,LOTE-031,2026-10-05,Sanidad,1601.09,11
1892,LOTE-031,2026-05-11,Rejuvenecimiento,1515.23,89
1893,LOTE-008,2026-12-11,Rejuvenecimiento,704.87,103
1894,LOTE-030,2026-11-04,Rejuvenecimiento,813.48,41
1895,LOTE-022,2026-02-21,Sanidad,489.13,73
1896,LOTE-025,2026-04-21,Formacion,1018.43,31
1897,LOTE-005,2026-01-29,Produccion,1966.89,97
1898,LOTE-028,2026-10-06,Formacion,816.15,47
1899,LOTE-047,2026-03-13,Rejuvenecimiento,450.86,114
1900,LOTE-050,2026-10-01,Produccion,1403.46,76
1901,LOTE-038,2026-03-14,Produccion,533.18,-5
1902,LOTE-033,2026-05-17,Produccion,420.62,3
1903,LOTE-047,2026-07-27,Sanidad,545.5,118
1904,LOTE-042,2026-10-22,Produccion,1242.25,116
1905,LOTE-014,2026-06-30,Formacion,430.4,111
1906,LOTE-006,2026-03-14,Formacion,444.86,96
1907,LOTE-045,2026-10-31,Produccion,729.68,103
1908,LOTE-032,2026-05-17,Produccion,1747.89,37
1909,LOTE-014,2026-03-20,Sanidad,1166.8,68
1910,LOTE-004,2026-08-24,Formacion,1532.18,69
1911,LOTE-038,2026-09-22,Rejuvenecimiento,222.76,105
1912,LOTE-044,2026-12-22,Formacion,707.79,11
1913,LOTE-024,2026-04-28,Formacion,-627.64,72
1914,LOTE-038,2026-03-28,Produccion,1225.92,42
1915,LOTE-048,2026-07-23,Formacion,138.17,61
1916,LOTE-011,2026-03-23,Rejuvenecimiento,592.16,67
1917,LOTE-047,2026-08-30,Produccion,976.28,15
1918,LOTE-031,2026-03-30,Sanidad,1023.27,105
1919,LOTE-038,2026-10-09,Rejuvenecimiento,670.77,29
1920,LOTE-044,2026-10-20,Formacion,1764.83,9
1921,LOTE-012,2026-04-24,Sanidad,342.85,89
1922,LOTE-018,2026-01-02,Rejuvenecimiento,247.88,47
1923,LOTE-010,2026-01-16,Produccion,1372.36,70
1924,LOTE-006,2026-06-02,Produccion,2565.99,-5
1925,LOTE-002,2026-06-02,Formacion,875.56,48
1926,LOTE-027,2026-06-05,Produccion,1582.63,71
1927,LOTE-021,2026-09-12,Rejuvenecimiento,539.68,57
1928,LOTE-006,2026-07-20,Rejuvenecimiento,402.35,62
1929,LOTE-027,2026-12-04,Formacion,676.76,87
1930,LOTE-039,2026-10-10,Rejuvenecimiento,488.36,116
1931,LOTE-007,2026-09-17,Formacion,1406.47,-5
1932,LOTE-036,2026-04-21,Rejuvenecimiento,292.28,50
1933,LOTE-019,2026-01-19,Sanidad,121.37,16
1934,LOTE-041,2026-04-13,Produccion,123.87,7
1935,LOTE-023,2026-11-06,Produccion,838.36,103
1936,LOTE-050,2026-01-26,Formacion,1229.36,89
1937,LOTE-045,2026-05-30,Sanidad,1788.52,38
1938,LOTE-003,2026-12-02,Rejuvenecimiento,1546.87,19
1939,LOTE-042,2026-12-25,Rejuvenecimiento,1614.3,81
1940,LOTE-008,2026-06-05,Sanidad,939.34,98
1941,LOTE-009,2026-01-19,Rejuvenecimiento,1415.26,53
1942,LOTE-011,2026-05-04,Produccion,1617.85,23
1943,LOTE-017,2026-04-30,Rejuvenecimiento,1102.59,-5
1944,LOTE-020,2026-12-19,Rejuvenecimiento,1961.93,50
1945,LOTE-045,2026-11-11,Produccion,1404.58,100
1946,LOTE-004,2026-03-15,Sanidad,1083.89,104
1947,LOTE-002,2026-07-20,Sanidad,1866.72,54
1948,LOTE-033,2026-10-26,Sanidad,541.33,22
1949,LOTE-036,2026-08-26,Formacion,1968.59,84
1950,LOTE-023,2026-08-18,Produccion,1178.84,55
1951,LOTE-006,2026-08-04,Formacion,1843.88,26
1952,LOTE-047,2026-08-22,Sanidad,1158.82,110
1953,LOTE-043,2026-08-01,Rejuvenecimiento,1132.5,24
1954,LOTE-027,2026-07-22,Sanidad,949.27,93
1955,LOTE-028,2026-10-21,Produccion,281.03,47
1956,LOTE-030,2026-12-02,Produccion,169.5,42
1957,LOTE-016,2026-10-01,Produccion,1946.5,96
1958,LOTE-047,2026-04-08,Produccion,1354.87,68
1959,LOTE-002,2026-12-01,Formacion,1959.38,89
1960,LOTE-030,2026-07-07,Rejuvenecimiento,1692.91,30
1961,LOTE-050,2026-12-17,Formacion,1985.22,11
1962,LOTE-023,2026-08-22,Sanidad,660.76,32
1963,LOTE-046,2026-10-19,Rejuvenecimiento,1849.27,40
1964,LOTE-024,2026-04-03,Produccion,867.41,66
1965,LOTE-005,2026-12-22,Sanidad,1361.88,69
1966,LOTE-040,2026-08-01,Sanidad,1373.25,56
1967,LOTE-025,2026-02-10,Produccion,1148.09,15
1968,LOTE-020,2026-05-19,Formacion,382.97,36
1969,LOTE-039,2026-08-14,Produccion,1182.83,43
1970,LOTE-043,2026-06-03,Formacion,1651.62,16
1971,LOTE-049,2026-04-13,Sanidad,1703.06,19
1972,LOTE-045,2026-09-03,Sanidad,158.59,2
1973,LOTE-028,2026-07-27,Formacion,818.18,-5
1974,LOTE-020,2026-07-17,Produccion,362.23,28
1975,LOTE-047,2026-02-26,Produccion,924.61,30
1976,LOTE-022,2026-09-29,Formacion,1695.37,10
1977,LOTE-017,2026-10-08,Formacion,1314.2,8
1978,LOTE-004,2026-12-21,Produccion,1272.83,37
1979,LOTE-026,2026-12-21,Formacion,1236.88,84
1980,LOTE-045,2026-08-13,Formacion,1301.63,115
1981,LOTE-026,2026-08-30,Rejuvenecimiento,1273.69,33
1982,LOTE-013,2026-08-01,Formacion,2363.44,-5
1983,LOTE-003,2026-04-30,Rejuvenecimiento,684.31,115
1984,LOTE-030,2026-10-08,Sanidad,1231.92,83
1985,LOTE-048,2026-12-12,Produccion,1372.16,48
1986,LOTE-048,2026-09-12,Rejuvenecimiento,754.56,119
1987,LOTE-022,2026-10-06,Produccion,684.5,89
1988,LOTE-044,2026-08-15,Produccion,N/A,
1989,LOTE-037,2026-03-09,Sanidad,658.39,21
1990,LOTE-046,2026-07-08,Sanidad,1831.51,110
1991,LOTE-010,2026-12-24,Produccion,754.72,52
1992,LOTE-006,2026-03-16,Sanidad,1294.65,85
1993,LOTE-019,2026-09-13,Formacion,331.44,56
1994,LOTE-048,2026-08-09,Formacion,1768.2,12
1995,LOTE-049,2026-05-05,Formacion,875.97,41
1996,LOTE-028,2026-11-14,Produccion,263.22,85
1997,LOTE-002,2026-12-03,Sanidad,659.38,18
1998,LOTE-004,2026-09-02,Rejuvenecimiento,430.82,93
1999,LOTE-036,2026-06-15,Rejuvenecimiento,79.22,74
2000,LOTE-036,2026-11-22,Rejuvenecimiento,334.14,65
2001,LOTE-046,2026-08-09,Sanidad,1194.55,85
2002,LOTE-028,2026-12-16,Sanidad,814.23,60
2003,LOTE-037,2026-07-10,Sanidad,1276.05,99
2004,LOTE-049,2026-06-13,Produccion,663.66,54
2005,LOTE-047,2026-08-24,Rejuvenecimiento,1068.64,31
2006,LOTE-021,2026-09-09,Formacion,385.24,19
2007,LOTE-006,2026-03-25,Sanidad,989.81,107
2008,LOTE-003,2026-01-09,Rejuvenecimiento,1849.81,17
2009,LOTE-045,2026-04-30,Sanidad,1341.13,73
2010,LOTE-018,2026-03-08,Formacion,1008.64,71
2011,LOTE-044,2026-05-22,Rejuvenecimiento,496.25,54
2012,LOTE-016,2026-04-07,Rejuvenecimiento,67.51,19
2013,LOTE-017,2026-02-24,Rejuvenecimiento,387.25,65
2014,LOTE-048,2026-04-06,Rejuvenecimiento,418.64,55
2015,LOTE-024,2026-05-03,Formacion,1369.83,23
2016,LOTE-023,2026-09-19,Produccion,646.64,55
2017,LOTE-012,2026-10-21,Formacion,269.41,61
2018,LOTE-047,2026-01-17,Formacion,4164.45,-5
2019,LOTE-041,2026-10-22,Sanidad,582.05,1
2020,LOTE-037,2026-07-01,Rejuvenecimiento,1139.71,88
2021,LOTE-045,2026-03-06,Formacion,1176.26,119
2022,LOTE-011,2026-06-12,Formacion,1808.48,49
2023,LOTE-009,2026-12-19,Sanidad,1807.15,23
2024,LOTE-048,2026-10-08,Formacion,1286.06,101
2025,LOTE-026,2026-01-30,Sanidad,1450.47,81
2026,LOTE-010,2026-01-06,Rejuvenecimiento,927.5,88
2027,LOTE-008,2026-07-19,Rejuvenecimiento,841.76,12
2028,LOTE-019,2026-05-16,Formacion,632.19,76
2029,LOTE-035,2026-06-03,Formacion,1081.24,96
2030,LOTE-024,2026-04-08,Produccion,1785.14,6
2031,LOTE-005,2026-08-14,Formacion,202.85,56
2032,LOTE-012,2026-11-11,Produccion,1312.15,18
2033,LOTE-020,2026-08-31,Rejuvenecimiento,1330.4,50
2034,LOTE-046,2026-07-12,Produccion,291.47,78
2035,LOTE-007,2026-04-07,Rejuvenecimiento,306.92,37
2036,LOTE-035,2026-12-29,Rejuvenecimiento,630.72,91
2037,LOTE-026,2026-02-19,Formacion,1960.4,118
2038,LOTE-015,2026-10-05,Rejuvenecimiento,1194.49,71
2039,LOTE-026,2026-09-19,Produccion,211.28,77
2040,LOTE-015,2026-08-15,Formacion,1819.21,76
2041,LOTE-049,2026-07-06,Sanidad,1013.11,28
2042,LOTE-006,2026-06-01,Sanidad,1283.06,119
2043,LOTE-035,2026-08-23,Produccion,331.92,63
2044,LOTE-007,2026-10-05,Formacion,174.94,16
2045,LOTE-023,2026-06-20,Formacion,1383.69,111
2046,LOTE-008,2026-02-07,Produccion,74.65,94
2047,LOTE-046,2026-03-11,Rejuvenecimiento,675.73,70
2048,LOTE-029,2026-08-08,Produccion,245.19,30
2049,LOTE-021,2026-07-03,Formacion,1189.94,37
2050,LOTE-040,2026-02-03,Produccion,79.15,95
2051,LOTE-038,2026-04-12,Rejuvenecimiento,919.92,105
2052,LOTE-011,2026-10-13,Formacion,1644.53,70
2053,LOTE-029,2026-03-18,Formacion,805.66,59
2054,LOTE-010,2026-04-16,Formacion,628.67,68
2055,LOTE-033,2026-12-30,Rejuvenecimiento,292.52,49
2056,LOTE-001,2026-05-29,Formacion,1303.59,120
2057,LOTE-012,2026-01-09,Formacion,435.22,24
2058,LOTE-024,2026-08-13,Rejuvenecimiento,532.7,114
2059,LOTE-044,2026-07-13,Produccion,161.76,42
2060,LOTE-014,2026-02-02,Formacion,1070.16,33
2061,LOTE-048,2026-07-20,Formacion,364.12,116
2062,LOTE-023,2026-02-16,Produccion,1756.39,77
2063,LOTE-020,2026-11-24,Formacion,1725.35,107
2064,LOTE-011,2026-01-02,Sanidad,1682.65,91
2065,LOTE-008,2026-03-14,Sanidad,139.38,96
2066,LOTE-029,2026-05-29,Produccion,731.87,114
2067,LOTE-032,2026-08-04,Formacion,242.88,99
2068,LOTE-039,2026-08-04,Produccion,598.91,116
2069,LOTE-009,2026-11-23,Sanidad,1330.55,86
2070,LOTE-039,2026-06-25,Formacion,789.64,94
2071,LOTE-032,2026-10-09,Produccion,433.04,57
2072,LOTE-024,2026-01-24,Formacion,1430.89,99
2073,LOTE-011,2026-06-11,Rejuvenecimiento,129.0,54
2074,LOTE-033,2026-04-08,Rejuvenecimiento,1252.57,94
2075,LOTE-027,2026-10-06,Sanidad,754.56,19
2076,LOTE-041,2026-06-27,Formacion,748.25,19
2077,LOTE-031,2026-06-20,Rejuvenecimiento,776.33,117
2078,LOTE-042,2026-01-23,Rejuvenecimiento,1713.08,20
2079,LOTE-037,2026-12-13,Formacion,1354.28,102
2080,LOTE-014,2026-01-19,Formacion,-377.42,32
2081,LOTE-006,2026-02-06,Formacion,-782.94,45
2082,LOTE-037,2026-01-03,Produccion,1359.96,30
2083,LOTE-011,2026-03-31,Rejuvenecimiento,139.05,84
2084,LOTE-048,2026-01-24,Formacion,753.14,19
2085,LOTE-015,2026-02-07,Formacion,125.61,47
2086,LOTE-036,2026-04-05,Sanidad,746.99,87
2087,LOTE-030,2026-12-26,Produccion,1507.74,39
2088,LOTE-043,2026-06-12,Formacion,1713.62,51
2089,LOTE-016,2026-02-02,Formacion,1476.31,61
2090,LOTE-039,2026-02-19,Produccion,928.93,50
2091,LOTE-035,2026-05-20,Rejuvenecimiento,580.49,14
2092,LOTE-040,2026-08-02,Produccion,1527.48,71
2093,LOTE-037,2026-02-15,Rejuvenecimiento,1155.64,66
2094,LOTE-025,2026-02-15,Produccion,1603.8,26
2095,LOTE-025,2026-08-07,Rejuvenecimiento,1846.7,70
2096,LOTE-032,2026-11-26,Produccion,1384.15,13
2097,LOTE-007,2026-02-23,Formacion,613.55,68
2098,LOTE-005,2026-11-10,Sanidad,1222.17,65
2099,LOTE-014,2026-08-23,Formacion,1050.75,37
2100,LOTE-042,2027-01-01,Rejuvenecimiento,717.61,28
2101,LOTE-043,2026-01-30,Sanidad,1508.37,40
2102,LOTE-043,2026-04-20,Sanidad,428.72,89
2103,LOTE-005,2026-11-21,Produccion,1876.93,17
2104,LOTE-010,2026-04-12,Sanidad,585.39,77
2105,LOTE-045,2026-07-17,Formacion,603.73,17
2106,LOTE-008,2026-10-25,Formacion,1648.94,108
2107,LOTE-015,2026-07-09,Rejuvenecimiento,1047.95,88
2108,LOTE-034,2026-03-19,Sanidad,626.16,23
2109,LOTE-001,2026-01-12,Produccion,1949.23,34
2110,LOTE-018,2026-02-21,Formacion,1836.37,108
2111,LOTE-050,2026-02-19,Rejuvenecimiento,82.47,102
2112,LOTE-032,2026-05-12,Produccion,4745.78,-5
2113,LOTE-017,2026-12-06,Produccion,182.93,69
2114,LOTE-037,2026-09-06,Sanidad,1310.84,115
2115,LOTE-040,2026-03-26,Produccion,342.48,52
2116,LOTE-047,2026-03-03,Rejuvenecimiento,1714.26,54
2117,LOTE-050,2026-01-22,Sanidad,97.9,15
2118,LOTE-018,2026-04-27,Formacion,-691.25,39
2119,LOTE-010,2026-09-09,Rejuvenecimiento,1551.01,23
2120,LOTE-050,2026-02-16,Formacion,1826.0,115
2121,LOTE-019,2026-02-20,Produccion,374.66,22
2122,LOTE-046,2026-04-18,Produccion,936.37,15
2123,LOTE-047,2026-07-15,Produccion,505.11,70
2124,LOTE-026,2026-07-08,Sanidad,955.15,120
2125,LOTE-036,2026-09-10,Rejuvenecimiento,1490.89,-5
2126,LOTE-037,2026-04-22,Sanidad,1929.36,97
2127,LOTE-046,2026-12-06,Formacion,418.24,50
2128,LOTE-026,2026-04-11,Rejuvenecimiento,1874.28,50
2129,LOTE-016,2026-03-28,Sanidad,1751.87,24
2130,LOTE-044,2026-03-27,Sanidad,1589.36,31
2131,LOTE-004,2026-03-09,Rejuvenecimiento,1184.61,94
2132,LOTE-041,2026-06-25,Formacion,206.29,86
2133,LOTE-011,2026-02-13,Formacion,955.29,28
2134,LOTE-018,2026-07-22,Formacion,1636.7,50
2135,LOTE-022,2026-03-13,Rejuvenecimiento,1653.09,14
2136,LOTE-024,2026-04-08,Sanidad,1664.48,-5
2137,LOTE-030,2026-07-28,Rejuvenecimiento,1191.47,90
2138,LOTE-035,2026-04-26,Sanidad,135.37,8
2139,LOTE-026,2026-10-13,Rejuvenecimiento,676.31,26
2140,LOTE-024,2026-05-21,Produccion,1031.71,72
2141,LOTE-017,2026-06-13,Produccion,1323.68,87
2142,LOTE-009,2026-12-08,Formacion,1568.29,95
2143,LOTE-043,2026-09-11,Sanidad,1256.48,38
2144,LOTE-023,2026-09-15,Formacion,499.96,35
2145,LOTE-018,2026-08-15,Produccion,1431.86,9
2146,LOTE-028,2026-12-22,Sanidad,365.12,12
2147,LOTE-023,2026-08-27,Formacion,802.67,57
2148,LOTE-049,2026-09-07,Formacion,1736.38,90
2149,LOTE-004,2026-10-19,Formacion,1497.31,12
2150,LOTE-009,2026-02-04,Produccion,740.28,66
2151,LOTE-013,2026-08-26,Formacion,1411.17,112
2152,LOTE-004,2026-07-14,Formacion,1358.71,45
2153,LOTE-028,2026-06-23,Rejuvenecimiento,1920.76,12
2154,LOTE-027,2026-03-30,Produccion,1569.07,-5
2155,LOTE-038,2026-07-09,Sanidad,1164.54,112
2156,LOTE-011,2026-11-12,Sanidad,1089.46,27
2157,LOTE-017,2026-09-01,Produccion,189.12,45
2158,LOTE-034,2026-05-28,Formacion,1985.91,97
2159,LOTE-014,2026-06-16,Sanidad,3652.43,-5
2160,LOTE-046,2026-10-31,Rejuvenecimiento,255.3,106
2161,LOTE-020,2026-11-26,Formacion,1794.32,29
2162,LOTE-033,2026-10-27,Sanidad,1122.83,102
2163,LOTE-023,2026-02-24,Produccion,1377.74,48
2164,LOTE-030,2026-04-02,Produccion,601.22,7
2165,LOTE-019,2026-03-11,Sanidad,149.56,75
2166,LOTE-027,2026-01-05,Rejuvenecimiento,1818.2,40
2167,LOTE-025,2026-08-30,Rejuvenecimiento,1286.48,83
2168,LOTE-015,2027-01-01,Produccion,1372.32,106
2169,LOTE-032,2026-05-02,Produccion,1600.27,100
2170,LOTE-022,2026-05-22,Sanidad,822.9,53
2171,LOTE-046,2026-04-09,Sanidad,1366.82,43
2172,LOTE-016,2026-08-04,Produccion,1613.1,112
2173,LOTE-023,2026-03-09,Rejuvenecimiento,1567.55,75
2174,LOTE-021,2026-06-27,Produccion,661.14,23
2175,LOTE-021,2026-04-10,Formacion,1034.48,58
2176,LOTE-008,2026-10-12,Rejuvenecimiento,1741.97,99
2177,LOTE-046,2026-08-21,Formacion,1853.24,105
2178,LOTE-004,2026-11-20,Formacion,1578.23,119
2179,LOTE-017,2026-04-22,Rejuvenecimiento,1160.11,16
2180,LOTE-050,2026-02-13,Formacion,1447.9,44
2181,LOTE-013,2026-02-10,Formacion,1344.19,98
2182,LOTE-029,2026-04-28,Produccion,918.82,81
2183,LOTE-024,2026-01-10,Produccion,421.47,44
2184,LOTE-037,2026-09-14,Sanidad,884.63,119
2185,LOTE-047,2026-01-28,Formacion,1785.06,42
2186,LOTE-001,2026-02-26,Rejuvenecimiento,623.47,45
2187,LOTE-021,2026-12-07,Produccion,1672.74,36
2188,LOTE-022,2026-07-12,Sanidad,198.32,103
2189,LOTE-041,2026-07-09,Formacion,581.99,96
2190,LOTE-047,2026-09-10,Rejuvenecimiento,1136.59,58
2191,LOTE-035,2026-12-31,Produccion,1651.71,45
2192,LOTE-041,2026-04-05,Sanidad,1398.31,113
2193,LOTE-032,2026-12-30,Rejuvenecimiento,539.15,4
2194,LOTE-013,2026-05-29,Formacion,365.69,102
2195,LOTE-026,2026-02-26,Sanidad,761.92,68
2196,LOTE-008,2026-04-29,Formacion,261.01,88
2197,LOTE-028,2026-11-30,Formacion,1785.62,6
2198,LOTE-009,2026-09-12,Produccion,716.21,2
2199,LOTE-036,2026-01-03,Rejuvenecimiento,948.5,-5
2200,LOTE-018,2026-10-18,Formacion,270.17,97
2201,LOTE-050,2026-12-19,Formacion,1413.46,74
2202,LOTE-034,2026-03-21,Rejuvenecimiento,549.24,33
2203,LOTE-009,2026-10-09,Rejuvenecimiento,1683.37,72
2204,LOTE-036,2026-10-23,Rejuvenecimiento,409.73,4
2205,LOTE-023,2026-07-25,Produccion,1062.71,52
2206,LOTE-037,2026-03-23,Formacion,499.28,95
2207,LOTE-037,2026-11-26,Formacion,1552.86,80
2208,LOTE-024,2026-04-20,Sanidad,539.74,103
2209,LOTE-042,2026-01-03,Sanidad,753.74,48
2210,LOTE-013,2026-03-21,Formacion,641.03,-5
2211,LOTE-001,2026-04-12,Produccion,403.68,35
2212,LOTE-035,2026-01-24,Rejuvenecimiento,1822.18,7
2213,LOTE-010,2026-11-02,Rejuvenecimiento,152.44,48
2214,LOTE-017,2026-10-23,Sanidad,284.53,69
2215,LOTE-002,2026-07-01,Rejuvenecimiento,3927.49,-5
2216,LOTE-040,2026-07-14,Rejuvenecimiento,506.03,80
2217,LOTE-038,2026-03-28,Formacion,1845.93,62
2218,LOTE-002,2026-07-17,Formacion,1054.94,91
2219,LOTE-035,2026-07-01,Produccion,232.72,86
2220,LOTE-017,2026-01-01,Rejuvenecimiento,1653.57,89
2221,LOTE-046,2026-06-04,Rejuvenecimiento,670.89,-5
2222,LOTE-042,2026-05-17,Produccion,1399.12,84
2223,LOTE-016,2026-02-23,Rejuvenecimiento,1561.2,104
2224,LOTE-005,2026-05-31,Sanidad,934.99,71
2225,LOTE-006,2026-03-19,Rejuvenecimiento,685.02,110
2226,LOTE-024,2026-06-15,Produccion,631.22,15
2227,LOTE-021,2026-09-24,Formacion,1163.2,120
2228,LOTE-002,2026-03-15,Formacion,1807.7,56
2229,LOTE-008,2026-07-12,Rejuvenecimiento,654.4,109
2230,LOTE-048,2026-02-01,Sanidad,1108.3,16
2231,LOTE-013,2026-04-20,Produccion,1562.03,21
2232,LOTE-034,2026-07-28,Formacion,984.69,48
2233,LOTE-005,2026-11-24,Produccion,1478.55,51
2234,LOTE-018,2026-12-18,Sanidad,698.16,103
2235,LOTE-018,2026-10-29,Rejuvenecimiento,1267.31,107
2236,LOTE-003,2026-03-29,Produccion,782.01,26
2237,LOTE-037,2026-04-13,Produccion,960.08,42
2238,LOTE-015,2026-09-04,Rejuvenecimiento,999.57,74
2239,LOTE-003,2026-02-15,Formacion,1763.13,33
2240,LOTE-015,2026-02-05,Produccion,1140.83,92
2241,LOTE-030,2026-05-24,Rejuvenecimiento,1164.91,-5
2242,LOTE-025,2026-04-18,Rejuvenecimiento,913.9,50
2243,LOTE-032,2026-07-25,Produccion,401.09,85
2244,LOTE-027,2026-04-23,Rejuvenecimiento,268.18,98
2245,LOTE-028,2026-12-17,Rejuvenecimiento,875.09,85
2246,LOTE-011,2026-10-08,Sanidad,2931.23,-5
2247,LOTE-006,2026-01-23,Produccion,1188.0,22
2248,LOTE-014,2026-06-22,Formacion,1765.62,31
2249,LOTE-031,2026-01-05,Formacion,712.25,73
2250,LOTE-037,2026-04-06,Formacion,335.19,51
2251,LOTE-032,2026-12-12,Produccion,1000.47,48
2252,LOTE-016,2026-11-01,Formacion,376.44,115
2253,LOTE-006,2026-09-10,Formacion,405.06,56
2254,LOTE-040,2026-07-30,Sanidad,-592.87,98
2255,LOTE-001,2026-05-07,Sanidad,94.93,39
2256,LOTE-049,2026-06-11,Formacion,499.39,20
2257,LOTE-028,2026-03-23,Sanidad,1909.18,82
2258,LOTE-005,2026-07-19,Rejuvenecimiento,670.43,48
2259,LOTE-031,2026-04-30,Produccion,931.67,77
2260,LOTE-015,2026-11-06,Produccion,707.66,105
2261,LOTE-007,2026-02-14,Formacion,1266.39,53
2262,LOTE-041,2026-10-11,Rejuvenecimiento,1866.99,47
2263,LOTE-031,2026-09-01,Produccion,341.44,36
2264,LOTE-020,2026-02-24,Produccion,189.25,49
2265,LOTE-001,2026-08-07,Produccion,1893.39,30
2266,LOTE-007,2026-11-02,Produccion,399.81,49
2267,LOTE-027,2026-08-02,Rejuvenecimiento,1954.4,96
2268,LOTE-014,2026-07-29,Produccion,1656.12,112
2269,LOTE-021,2026-07-29,Rejuvenecimiento,1283.37,116
2270,LOTE-010,2026-09-28,Produccion,1869.24,29
2271,LOTE-031,2026-02-26,Produccion,243.14,105
2272,LOTE-026,2026-05-19,Produccion,974.65,24
2273,LOTE-034,2026-01-05,Rejuvenecimiento,1176.1,99
2274,LOTE-026,2026-12-19,Sanidad,592.52,25
2275,LOTE-003,2026-03-11,Sanidad,1787.61,112
2276,LOTE-019,2026-02-19,Produccion,132.42,106
2277,LOTE-022,2026-09-13,Sanidad,309.28,73
2278,LOTE-001,2026-07-07,Rejuvenecimiento,1796.61,40
2279,LOTE-035,2026-09-01,Sanidad,817.52,96
2280,LOTE-005,2026-07-24,Sanidad,853.99,74
2281,LOTE-044,2026-04-15,Formacion,1987.5,44
2282,LOTE-019,2026-05-05,Sanidad,1872.11,8
2283,LOTE-044,2026-09-27,Produccion,286.82,27
2284,LOTE-025,2026-08-04,Produccion,1366.04,48
2285,LOTE-023,2026-02-24,Produccion,1571.45,53
2286,LOTE-008,2026-07-29,Rejuvenecimiento,1459.64,13
2287,LOTE-006,2026-10-14,Produccion,1580.6,98
2288,LOTE-033,2026-10-07,Sanidad,208.97,-5
2289,LOTE-047,2026-07-10,Sanidad,1119.67,109
2290,LOTE-049,2026-12-19,Sanidad,815.82,101
2291,LOTE-050,2026-11-19,Formacion,1511.09,106
2292,LOTE-010,2026-07-26,Formacion,1092.17,7
2293,LOTE-002,2026-02-01,Produccion,455.88,101
2294,LOTE-017,2026-09-04,Produccion,1548.32,65
2295,LOTE-010,2026-05-15,Sanidad,943.36,97
2296,LOTE-020,2026-02-08,Produccion,780.24,10
2297,LOTE-008,2026-06-02,Rejuvenecimiento,95.41,93
2298,LOTE-006,2026-11-04,Produccion,1070.18,66
2299,LOTE-034,2026-03-25,Rejuvenecimiento,450.97,47
2300,LOTE-049,2026-10-25,Rejuvenecimiento,1872.78,19
2301,LOTE-003,2026-07-14,Formacion,1556.53,95
2302,LOTE-007,2026-04-10,Formacion,1238.0,68
2303,LOTE-027,2026-12-17,Produccion,1209.06,64
2304,LOTE-048,2026-08-24,Rejuvenecimiento,1896.16,77
2305,LOTE-039,2026-03-29,Sanidad,1626.67,116
2306,LOTE-040,2026-03-25,Rejuvenecimiento,1691.94,100
2307,LOTE-030,2026-02-01,Sanidad,1218.86,94
2308,LOTE-009,2026-07-21,Formacion,1114.02,65
2309,LOTE-013,2026-10-27,Formacion,1507.99,107
2310,LOTE-041,2026-05-22,Formacion,242.79,103
2311,LOTE-010,2026-06-13,Produccion,783.69,1
2312,LOTE-026,2026-05-08,Produccion,1272.74,57
2313,LOTE-046,2026-04-15,Rejuvenecimiento,1050.62,81
2314,LOTE-028,2026-08-15,Formacion,1902.78,64
2315,LOTE-030,2026-09-09,Rejuvenecimiento,1218.66,83
2316,LOTE-019,2026-04-07,Sanidad,547.53,110
2317,LOTE-046,2026-12-14,Produccion,175.66,46
2318,LOTE-028,2026-11-22,Sanidad,-319.55,10
2319,LOTE-004,2026-04-29,Formacion,1681.46,113
2320,LOTE-031,2026-11-18,Formacion,1523.18,22
2321,LOTE-014,2026-11-15,Formacion,621.72,77
2322,LOTE-012,2026-11-25,Produccion,1655.21,36
2323,LOTE-021,2026-02-09,Formacion,2213.59,-5
2324,LOTE-022,2026-04-04,Produccion,415.88,104
2325,LOTE-024,2026-02-08,Rejuvenecimiento,1198.53,23
2326,LOTE-013,2026-11-22,Sanidad,59.84,20
2327,LOTE-041,2027-01-01,Produccion,1489.92,70
2328,LOTE-049,2026-09-07,Sanidad,1471.15,38
2329,LOTE-020,2026-06-10,Formacion,1036.83,113
2330,LOTE-044,2026-01-23,Rejuvenecimiento,1277.64,10
2331,LOTE-010,2026-06-13,Produccion,834.81,21
2332,LOTE-035,2026-10-16,Sanidad,819.32,38
2333,LOTE-045,2026-08-17,Produccion,1047.28,42
