ID_Proyeccion,Escenario,Fecha,Valor,Comentario
1765,Base,2026-08-07,238181.59,Ajuste valido para Base
1766,Optimista,2026-05-04,332868.28,Ajuste valido para Optimista
1767,Base,2026-03-09,477877.59,Ajuste valido para Base
1768,Optimista,2026-09-23,191200.28,Ajuste valido para Optimista
1769,Pesimista,2026-07-02,287691.85,Ajuste valido para Pesimista
1770,Pesimista,2026-10-09,331076.51,Ajuste valido para Pesimista
1771,Base,2026-02-15,367133.55,Ajuste valido para Base
1772,Base,2026-11-10,416639.95,Ajuste valido para Base
1773,Optimista,2026-07-01,388349.39,Ajuste valido para Optimista
1774,Base,2026-07-31,244518.63,Ajuste valido para Base
1775,Optimista,2026-02-16,204358.52,Ajuste valido para Optimista
1776,Pesimista,2026-12-06,437880.35,Ajuste valido para Pesimista
1777,Base,2026-07-07,413342.41,Ajuste valido para Base
1778,Optimista,2026-02-15,174428.49,Ajuste valido para Optimista
1779,Base,2026-03-12,484518.33,Ajuste valido para Base
1780,Base,2026-12-28,-652.66,Ajuste manual (Error provocado)
1781,Optimista,2026-07-31,146110.67,Ajuste valido para Optimista
1782,Pesimista,2026-12-11,300549.89,Ajuste valido para Pesimista
1783,Optimista,2026-01-18,236420.57,Ajuste valido para Optimista
1784,Optimista,2026-07-21,394408.09,Ajuste valido para Optimista
1785,Base,2026-03-08,135761.41,Ajuste valido para Base
1786,Base,2026-12-10,453187.32,Ajuste valido para Base
1787,Optimista,2026-04-01,218782.39,Ajuste valido para Optimista
1788,Pesimista,2026-03-23,126356.23,Ajuste valido para Pesimista
1789,Base,2026-12-14,196868.26,Ajuste valido para Base
1790,Pesimista,2026-01-07,396476.94,Ajuste valido para Pesimista
1791,Optimista,2026-09-13,369240.6,Ajuste valido para Optimista
1792,Optimista,2026-12-18,117275.02,Ajuste valido para Optimista
1793,Optimista,2026-03-12,256405.44,Ajuste valido para Optimista
1794,Optimista,2026-06-07,235502.14,Ajuste valido para Optimista
1795,Base,2026-08-05,17622.34,Ajuste valido para Base
1796,Base,2026-06-05,73373.31,Ajuste valido para Base
1797,Pesimista,2026-02-06,128792.07,Ajuste valido para Pesimista
1798,Optimista,2026-05-12,75869.41,Ajuste valido para Optimista
1799,Optimista,2026-04-02,235770.65,Ajuste valido para Optimista
1800,Optimista,2026-10-07,334198.61,Ajuste valido para Optimista
1801,Optimista,2026-01-02,447588.42,Ajuste valido para Optimista
1802,Base,2026-11-15,153478.25,Ajuste valido para Base
1803,Optimista,2026-11-06,47887.38,Ajuste valido para Optimista
1804,Base,2026-03-16,452153.84,Ajuste valido para Base
1805,Base,2026-10-08,373841.32,Ajuste valido para Base
1806,Base,2026-01-22,201281.49,Ajuste valido para Base
1807,Pesimista,2026-12-08,356663.03,Ajuste valido para Pesimista
1808,Optimista,2026-07-29,TextoInvalido,Error tipografico
1809,Optimista,2026-06-03,161754.22,Ajuste valido para Optimista
1810,Pesimista,2026-01-04,343859.15,Ajuste valido para Pesimista
1811,Pesimista,2026-11-28,359102.46,Ajuste valido para Pesimista
1812,Optimista,2026-08-08,456386.8,Ajuste valido para Optimista
1813,Pesimista,2026-05-09,98164.25,Ajuste valido para Pesimista
1814,Optimista,2026-11-12,245006.29,Ajuste valido para Optimista
1815,Pesimista,2026-05-16,208147.15,Ajuste valido para Pesimista
1816,Pesimista,2026-03-11,445699.54,Ajuste valido para Pesimista
1817,Pesimista,2026-01-21,11974.17,Ajuste valido para Pesimista
1818,Pesimista,2026-06-28,164602.74,Ajuste valido para Pesimista
1819,Optimista,2026-08-02,89780.16,Ajuste valido para Optimista
1820,Pesimista,2026-10-24,184378.75,Ajuste valido para Pesimista
1821,Base,2026-04-25,66678.53,Ajuste valido para Base
1822,Pesimista,2026-05-30,263908.39,Ajuste valido para Pesimista
1823,Optimista,2026-06-13,470635.22,Ajuste valido para Optimista
1824,Base,2026-05-17,76360.08,Ajuste valido para Base
1825,Base,2026-09-12,274276.15,Ajuste valido para Base
1826,Optimista,2026-05-07,448060.34,Ajuste valido para Optimista
1827,Base,2026-09-24,149658.8,Ajuste valido para Base
1828,Pesimista,2026-10-03,198031.32,Ajuste valido para Pesimista
1829,Pesimista,2026-05-13,123539.75,Ajuste valido para Pesimista
1830,Base,2026-10-28,485785.31,Ajuste valido para Base
1831,Optimista,2026-01-24,461075.18,Ajuste valido para Optimista
1832,Pesimista,2026-05-02,407665.6,Ajuste valido para Pesimista
1833,Optimista,2026-12-26,32784.64,Ajuste valido para Optimista
1834,Pesimista,2026-09-12,332076.12,Ajuste valido para Pesimista
1835,Base,2026-03-21,190723.81,Ajuste valido para Base
1836,Pesimista,2026-11-03,406156.26,Ajuste valido para Pesimista
1837,Base,2026-11-15,433160.22,Ajuste valido para Base
1838,Base,2026-07-13,264074.39,Ajuste valido para Base
1839,Base,2026-01-30,237919.6,Ajuste valido para Base
1840,Pesimista,2026-01-17,346472.37,Ajuste valido para Pesimista
1841,Optimista,2026-04-03,190092.94,Ajuste valido para Optimista
1842,Base,2026-06-22,305549.06,Ajuste valido para Base
1843,Pesimista,2026-01-03,216300.42,Ajuste valido para Pesimista
1844,Base,2026-09-19,359943.04,Ajuste valido para Base
1845,Base,2026-06-28,267818.63,Ajuste valido para Base
1846,Base,2026-08-07,234440.47,Ajuste valido para Base
1847,Pesimista,2026-08-07,51490.22,Ajuste valido para Pesimista
1848,Pesimista,2026-01-08,186817.96,Ajuste valido para Pesimista
1849,Pesimista,2026-02-05,259226.73,Ajuste valido para Pesimista
1850,Optimista,2026-08-03,262297.09,Ajuste valido para Optimista
1851,Pesimista,2026-05-15,157780.66,Ajuste valido para Pesimista
1852,Pesimista,2026-02-05,308713.41,Ajuste valido para Pesimista
1853,Optimista,2026-06-24,214676.36,Ajuste valido para Optimista
1854,Optimista,2026-04-09,110660.98,Ajuste valido para Optimista
1855,Optimista,2026-06-08,251696.79,Ajuste valido para Optimista
1856,Base,2026-01-11,41826.8,Ajuste valido para Base
1857,Base,2026-04-29,176106.52,Ajuste valido para Base
1858,Optimista,2026-02-28,139403.41,Ajuste valido para Optimista
1859,Base,2026-02-16,344456.04,Ajuste valido para Base
1860,Optimista,2026-03-15,,Falta valor
1861,Pesimista,2026-10-01,432581.5,Ajuste valido para Pesimista
1862,Optimista,2026-05-19,55597.5,Ajuste valido para Optimista
1863,Pesimista,2026-10-23,486702.83,Ajuste valido para Pesimista
1864,Optimista,2026-10-08,180990.13,Ajuste valido para Optimista
1865,Base,2026-05-24,355314.72,Ajuste valido para Base
1866,Pesimista,2026-05-24,293600.02,Ajuste valido para Pesimista
1867,Base,2026-02-12,407452.53,Ajuste valido para Base
1868,Base,2026-06-15,,Falta valor
1869,Optimista,2026-05-06,262283.25,Ajuste valido para Optimista
1870,Base,2026-11-06,85784.21,Ajuste valido para Base
1871,Pesimista,2026-05-02,480288.59,Ajuste valido para Pesimista
1872,Optimista,2026-06-15,492418.66,Ajuste valido para Optimista
1873,Optimista,2026-02-27,474259.19,Ajuste valido para Optimista
1874,Optimista,2026-10-26,433667.93,Ajuste valido para Optimista
1875,Base,2026-07-26,280381.4,Ajuste valido para Base
1876,Base,2026-06-09,359574.84,Ajuste valido para Base
1877,Pesimista,2026-12-23,340862.85,Ajuste valido para Pesimista
1878,Pesimista,2026-07-29,,Falta valor
1879,Base,2026-10-19,208091.79,Ajuste valido para Base
1880,Pesimista,2026-07-07,475337.52,Ajuste valido para Pesimista
1881,Optimista,2026-08-07,113264.17,Ajuste valido para Optimista
1882,Pesimista,2026-11-24,48415.06,Ajuste valido para Pesimista
1883,Pesimista,2026-12-15,TextoInvalido,Error tipografico
1884,Base,2026-03-21,141669.83,Ajuste valido para Base
1885,Optimista,2026-02-15,4955.67,Ajuste valido para Optimista
1886,Base,2026-03-21,262477.56,Ajuste valido para Base
1887,Base,2026-01-25,133526.14,Ajuste valido para Base
1888,Pesimista,2026-08-31,75372.42,Ajuste valido para Pesimista
1889,Pesimista,2026-02-26,258738.03,Ajuste valido para Pesimista
1890,Base,2026-04-04,28202.24,Ajuste valido para Base
1891,Optimista,2026-05-12,197805.38,Ajuste valido para Optimista
1892,Pesimista,2026-08-04,94116.39,Ajuste valido para Pesimista
1893,Optimista,2026-04-09,123973.86,Ajuste valido para Optimista
1894,Optimista,2026-01-07,342591.16,Ajuste valido para Optimista
1895,Pesimista,2026-10-25,493677.4,Ajuste valido para Pesimista
1896,Pesimista,2026-09-11,11934.75,Ajuste valido para Pesimista
1897,Base,2026-12-18,430662.14,Ajuste valido para Base
1898,Optimista,2026-06-08,185341.39,Ajuste valido para Optimista
1899,Base,2026-01-23,385954.44,Ajuste valido para Base
1900,Optimista,2026-09-03,481547.83,Ajuste valido para Optimista
1901,Optimista,2026-05-02,159639.09,Ajuste valido para Optimista
1902,Pesimista,2026-06-24,184386.75,Ajuste valido para Pesimista
1903,Base,2026-01-10,244240.23,Ajuste valido para Base
1904,Pesimista,2026-12-28,361412.73,Ajuste valido para Pesimista
1905,Optimista,2026-12-27,486220.27,Ajuste valido para Optimista
1906,Base,2026-02-05,59725.65,Ajuste valido para Base
1907,Optimista,2026-01-05,32583.97,Ajuste valido para Optimista
1908,Pesimista,2026-07-01,20615.85,Ajuste valido para Pesimista
1909,Pesimista,2026-05-02,127996.93,Ajuste valido para Pesimista
1910,Pesimista,2026-03-19,203763.29,Ajuste valido para Pesimista
1911,Pesimista,2026-03-21,481666.0,Ajuste valido para Pesimista
1912,Pesimista,2026-01-01,236593.16,Ajuste valido para Pesimista
1913,Optimista,2026-08-24,307340.97,Ajuste valido para Optimista
1914,Base,2026-01-06,127114.4,Ajuste valido para Base
1915,Base,2026-05-13,421342.36,Ajuste valido para Base
1916,Base,2026-12-30,218045.31,Ajuste valido para Base
1917,Pesimista,2026-08-19,402025.19,Ajuste valido para Pesimista
1918,Pesimista,2026-03-21,60906.95,Ajuste valido para Pesimista
1919,Optimista,2026-12-23,4308.89,Ajuste valido para Optimista
1920,Base,2026-04-21,481244.89,Ajuste valido para Base
1921,Optimista,2026-11-29,134564.89,Ajuste valido para Optimista
1922,Optimista,2026-06-24,398186.98,Ajuste valido para Optimista
1923,Pesimista,2026-04-15,462499.04,Ajuste valido para Pesimista
1924,Pesimista,2026-02-28,368272.14,Ajuste valido para Pesimista
1925,Pesimista,2026-11-09,358365.59,Ajuste valido para Pesimista
1926,Base,2026-12-07,,Falta valor
1927,Pesimista,2026-04-23,28667.38,Ajuste valido para Pesimista
1928,Pesimista,2026-03-14,429629.91,Ajuste valido para Pesimista
1929,Pesimista,2026-04-22,219415.15,Ajuste valido para Pesimista
1930,Optimista,2026-09-14,481702.49,Ajuste valido para Optimista
1931,Pesimista,2026-08-21,26086.83,Ajuste valido para Pesimista
1932,Pesimista,2026-04-05,498177.77,Ajuste valido para Pesimista
1933,Optimista,2026-12-20,TextoInvalido,Error tipografico
1934,Pesimista,2026-09-27,349765.55,Ajuste valido para Pesimista
1935,Optimista,2026-01-24,425477.62,Ajuste valido para Optimista
1936,Optimista,2026-08-11,472808.07,Ajuste valido para Optimista
1937,Base,2026-04-17,101216.64,Ajuste valido para Base
1938,Pesimista,2026-08-10,115162.04,Ajuste valido para Pesimista
1939,Base,2026-06-05,140386.37,Ajuste valido para Base
1940,Pesimista,2026-05-15,254702.24,Ajuste valido para Pesimista
1941,Optimista,2026-07-10,,Falta valor
1942,Pesimista,2026-03-19,341895.47,Ajuste valido para Pesimista
1943,Pesimista,2026-12-29,137946.97,Ajuste valido para Pesimista
1944,Pesimista,2026-12-01,104005.48,Ajuste valido para Pesimista
1945,Optimista,2026-01-04,68359.36,Ajuste valido para Optimista
1946,Base,2026-02-23,422618.68,Ajuste valido para Base
1947,Optimista,2026-04-27,237526.56,Ajuste valido para Optimista
1948,Pesimista,2026-03-03,142980.83,Ajuste valido para Pesimista
1949,Pesimista,2026-06-15,411811.35,Ajuste valido para Pesimista
1950,Pesimista,2026-05-19,95895.26,Ajuste valido para Pesimista
1951,Optimista,2026-05-04,305551.51,Ajuste valido para Optimista
1952,Optimista,2026-01-25,443775.99,Ajuste valido para Optimista
1953,Optimista,2026-09-06,188731.15,Ajuste valido para Optimista
1954,Optimista,2026-02-05,239073.32,Ajuste valido para Optimista
1955,Optimista,2026-07-12,339349.95,Ajuste valido para Optimista
1956,Base,2026-01-11,370339.83,Ajuste valido para Base
1957,Pesimista,2026-04-03,492927.94,Ajuste valido para Pesimista
1958,Base,2026-10-27,287069.43,Ajuste valido para Base
1959,Optimista,2026-05-31,427457.45,Ajuste valido para Optimista
1960,Optimista,2026-12-08,332139.42,Ajuste valido para Optimista
1961,Optimista,2026-09-28,185462.34,Ajuste valido para Optimista
1962,Base,2026-10-21,322735.65,Ajuste valido para Base
1963,Optimista,2026-11-21,201627.18,Ajuste valido para Optimista
1964,Optimista,2026-08-09,96212.39,Ajuste valido para Optimista
1965,Optimista,2026-07-22,198872.22,Ajuste valido para Optimista
1966,Optimista,2026-02-14,155009.34,Ajuste valido para Optimista
1967,Optimista,2026-03-20,33858.57,Ajuste valido para Optimista
1968,Base,2026-01-12,438767.95,Ajuste valido para Base
1969,Optimista,2026-07-05,460055.75,Ajuste valido para Optimista
1970,Base,2026-08-02,229746.28,Ajuste valido para Base
1971,Pesimista,2026-06-29,447430.66,Ajuste valido para Pesimista
1972,Pesimista,2026-01-29,424058.35,Ajuste valido para Pesimista
1973,Optimista,2026-04-29,246938.44,Ajuste valido para Optimista
1974,Optimista,2026-12-08,497052.19,Ajuste valido para Optimista
1975,Optimista,2026-12-31,149006.57,Ajuste valido para Optimista
1976,Optimista,2026-09-29,58468.88,Ajuste valido para Optimista
1977,Pesimista,2026-12-25,148841.23,Ajuste valido para Pesimista
1978,Base,2026-03-28,148865.37,Ajuste valido para Base
1979,Base,2026-05-01,270076.32,Ajuste valido para Base
1980,Base,2026-07-29,430110.69,Ajuste valido para Base
1981,Base,2026-10-02,295501.49,Ajuste valido para Base
1982,Base,2026-07-22,67640.47,Ajuste valido para Base
1983,Pesimista,2026-07-15,285186.45,Ajuste valido para Pesimista
1984,Pesimista,2026-07-12,-2789.94,Ajuste manual (Error provocado)
1985,Optimista,2026-12-19,126145.39,Ajuste valido para Optimista
1986,Base,2026-03-12,193809.18,Ajuste valido para Base
1987,Optimista,2026-04-12,181333.27,Ajuste valido para Optimista
1988,Pesimista,2026-09-04,254720.34,Ajuste valido para Pesimista
1989,Pesimista,2026-04-12,488629.64,Ajuste valido para Pesimista
1990,Optimista,2026-09-02,389513.87,Ajuste valido para Optimista
1991,Optimista,2026-08-02,125936.65,Ajuste valido para Optimista
1992,Base,2026-04-27,292884.3,Ajuste valido para Base
1993,Pesimista,2026-10-10,305097.03,Ajuste valido para Pesimista
1994,Optimista,2026-11-12,8512.75,Ajuste valido para Optimista
1995,Pesimista,2026-06-14,474497.36,Ajuste valido para Pesimista
1996,Pesimista,2026-12-23,287044.23,Ajuste valido para Pesimista
1997,Optimista,2026-04-02,166148.92,Ajuste valido para Optimista
1998,Pesimista,2026-07-03,460263.69,Ajuste valido para Pesimista
1999,Pesimista,2026-02-20,77927.01,Ajuste valido para Pesimista
2000,Optimista,2026-10-13,196768.35,Ajuste valido para Optimista
2001,Optimista,2026-06-07,384726.56,Ajuste valido para Optimista
2002,Optimista,2026-02-08,373752.36,Ajuste valido para Optimista
2003,Optimista,2026-10-21,,Falta valor
2004,Base,2026-12-25,104281.92,Ajuste valido para Base
2005,Optimista,2026-04-01,302946.15,Ajuste valido para Optimista
2006,Pesimista,2026-10-27,17707.14,Ajuste valido para Pesimista
2007,Base,2026-03-22,,Falta valor
2008,Pesimista,2026-10-22,301748.56,Ajuste valido para Pesimista
2009,Pesimista,2026-09-11,397971.0,Ajuste valido para Pesimista
2010,Optimista,2026-06-05,10826.68,Ajuste valido para Optimista
2011,Pesimista,2026-09-16,96772.32,Ajuste valido para Pesimista
2012,Pesimista,2026-03-01,153946.15,Ajuste valido para Pesimista
2013,Base,2026-04-28,177168.98,Ajuste valido para Base
2014,Base,2026-08-25,420587.04,Ajuste valido para Base
2015,Pesimista,2026-10-07,300029.41,Ajuste valido para Pesimista
2016,Optimista,2026-05-04,405908.84,Ajuste valido para Optimista
2017,Optimista,2026-09-04,275868.97,Ajuste valido para Optimista
2018,Base,2026-06-15,79382.36,Ajuste valido para Base
2019,Base,2026-12-12,339374.22,Ajuste valido para Base
2020,Base,2026-09-06,303917.42,Ajuste valido para Base
2021,Base,2026-06-27,195407.02,Ajuste valido para Base
2022,Pesimista,2026-03-19,182733.0,Ajuste valido para Pesimista
2023,Optimista,2026-03-01,297766.69,Ajuste valido para Optimista
2024,Pesimista,2026-07-06,26033.94,Ajuste valido para Pesimista
2025,Base,2026-04-11,227018.28,Ajuste valido para Base
2026,Pesimista,2026-05-10,51477.37,Ajuste valido para Pesimista
2027,Pesimista,2026-06-23,385261.74,Ajuste valido para Pesimista
2028,Optimista,2026-12-15,178032.43,Ajuste valido para Optimista
2029,Pesimista,2026-08-23,216599.56,Ajuste valido para Pesimista
2030,Optimista,2026-04-16,131556.75,Ajuste valido para Optimista
2031,Optimista,2026-06-04,156255.28,Ajuste valido para Optimista
2032,Optimista,2026-04-27,6026.51,Ajuste valido para Optimista
2033,Base,2026-01-26,TextoInvalido,Error tipografico
2034,Pesimista,2026-03-27,301982.24,Ajuste valido para Pesimista
2035,Pesimista,2026-07-25,278917.7,Ajuste valido para Pesimista
2036,Pesimista,2026-07-15,491196.99,Ajuste valido para Pesimista
2037,Base,2026-10-24,82691.26,Ajuste valido para Base
2038,Base,2026-03-27,70963.88,Ajuste valido para Base
2039,Optimista,2026-11-27,335230.05,Ajuste valido para Optimista
2040,Base,2026-05-03,466459.47,Ajuste valido para Base
2041,Optimista,2026-01-09,300559.54,Ajuste valido para Optimista
2042,Pesimista,2026-05-03,443445.94,Ajuste valido para Pesimista
2043,Optimista,2026-10-01,137210.09,Ajuste valido para Optimista
2044,Optimista,2026-10-14,279587.74,Ajuste valido para Optimista
2045,Base,2026-09-04,119917.12,Ajuste valido para Base
2046,Optimista,2026-03-16,355472.42,Ajuste valido para Optimista
2047,Optimista,2026-01-30,97145.55,Ajuste valido para Optimista
2048,Base,2026-05-12,166710.61,Ajuste valido para Base
2049,Pesimista,2026-07-19,201223.59,Ajuste valido para Pesimista
2050,Pesimista,2026-02-18,399384.04,Ajuste valido para Pesimista
2051,Pesimista,2026-06-13,371931.36,Ajuste valido para Pesimista
2052,Base,2026-08-12,437502.8,Ajuste valido para Base
2053,Pesimista,2026-12-16,259184.26,Ajuste valido para Pesimista
2054,Optimista,2026-01-19,350305.75,Ajuste valido para Optimista
2055,Optimista,2026-03-07,429973.27,Ajuste valido para Optimista
2056,Optimista,2026-06-18,266614.02,Ajuste valido para Optimista
2057,Pesimista,2026-01-20,466396.66,Ajuste valido para Pesimista
2058,Pesimista,2026-06-26,128477.44,Ajuste valido para Pesimista
2059,Optimista,2026-06-17,145875.82,Ajuste valido para Optimista
2060,Base,2026-01-18,263630.42,Ajuste valido para Base
2061,Base,2026-06-02,62673.27,Ajuste valido para Base
2062,Base,2026-07-29,51335.46,Ajuste valido para Base
2063,Base,2026-11-05,203926.42,Ajuste valido para Base
2064,Pesimista,2026-11-26,249480.24,Ajuste valido para Pesimista
2065,Base,2026-05-13,296149.11,Ajuste valido para Base
2066,Pesimista,2026-03-21,410087.19,Ajuste valido para Pesimista
2067,Optimista,2026-09-24,390379.73,Ajuste valido para Optimista
2068,Pesimista,2026-10-02,141676.83,Ajuste valido para Pesimista
2069,Base,2026-05-31,477878.55,Ajuste valido para Base
2070,Pesimista,2026-06-04,329207.02,Ajuste valido para Pesimista
2071,Optimista,2026-11-13,355171.71,Ajuste valido para Optimista
2072,Optimista,2026-09-26,477281.02,Ajuste valido para Optimista
2073,Optimista,2026-02-17,290887.31,Ajuste valido para Optimista
2074,Pesimista,2026-06-16,101306.93,Ajuste valido para Pesimista
2075,Base,2026-02-26,445966.57,Ajuste valido para Base
2076,Pesimista,2026-01-23,137502.9,Ajuste valido para Pesimista
2077,Optimista,2026-04-30,254804.29,Ajuste valido para Optimista
2078,Pesimista,2026-08-01,138699.54,Ajuste valido para Pesimista
2079,Optimista,2026-07-29,342507.1,Ajuste valido para Optimista
2080,Base,2026-03-19,218101.17,Ajuste valido para Base
2081,Pesimista,2026-05-09,414772.74,Ajuste valido para Pesimista
2082,Pesimista,2026-11-09,19349.99,Ajuste valido para Pesimista
2083,Pesimista,2026-11-06,TextoInvalido,Error tipografico
2084,Base,2026-08-24,428763.34,Ajuste valido para Base
2085,Optimista,2026-01-26,60797.09,Ajuste valido para Optimista
2086,Optimista,2026-02-25,245108.68,Ajuste valido para Optimista
2087,Base,2026-08-06,94957.04,Ajuste valido para Base
2088,Optimista,2026-07-21,93642.73,Ajuste valido para Optimista
2089,Base,2026-10-30,340968.56,Ajuste valido para Base
2090,Base,2026-07-10,31088.38,Ajuste valido para Base
2091,Optimista,2026-11-07,38825.89,Ajuste valido para Optimista
2092,Pesimista,2026-05-12,38490.76,Ajuste valido para Pesimista
2093,Optimista,2026-08-01,215400.6,Ajuste valido para Optimista
2094,Optimista,2026-02-20,178987.67,Ajuste valido para Optimista
2095,Pesimista,2026-11-03,250016.42,Ajuste valido para Pesimista
2096,Optimista,2026-07-22,235961.53,Ajuste valido para Optimista
2097,Base,2026-07-10,11802.27,Ajuste valido para Base
2098,Pesimista,2026-01-29,245834.35,Ajuste valido para Pesimista
2099,Base,2026-09-14,170473.87,Ajuste valido para Base
2100,Optimista,2026-06-02,-456.08,Ajuste manual (Error provocado)
2101,Pesimista,2026-09-19,286393.12,Ajuste valido para Pesimista
2102,Optimista,2026-01-06,119334.98,Ajuste valido para Optimista
2103,Pesimista,2026-11-13,234804.07,Ajuste valido para Pesimista
2104,Base,2026-03-09,237697.39,Ajuste valido para Base
2105,Pesimista,2026-12-28,149014.95,Ajuste valido para Pesimista
2106,Pesimista,2026-08-22,-4907.85,Ajuste manual (Error provocado)
2107,Base,2026-07-14,36794.73,Ajuste valido para Base
2108,Optimista,2026-06-07,478335.64,Ajuste valido para Optimista
2109,Pesimista,2026-09-19,496490.0,Ajuste valido para Pesimista
2110,Pesimista,2026-10-12,321601.89,Ajuste valido para Pesimista
2111,Base,2026-08-16,354812.71,Ajuste valido para Base
2112,Optimista,2026-12-03,284024.27,Ajuste valido para Optimista
2113,Pesimista,2026-04-17,332135.03,Ajuste valido para Pesimista
2114,Base,2026-01-25,92666.93,Ajuste valido para Base
2115,Optimista,2026-01-30,378584.89,Ajuste valido para Optimista
2116,Pesimista,2026-07-27,221731.4,Ajuste valido para Pesimista
2117,Optimista,2026-07-06,362736.62,Ajuste valido para Optimista
2118,Optimista,2026-11-08,102400.37,Ajuste valido para Optimista
2119,Base,2026-06-25,182724.62,Ajuste valido para Base
2120,Base,2026-07-25,,Falta valor
2121,Optimista,2026-12-17,186564.57,Ajuste valido para Optimista
2122,Pesimista,2026-11-24,18751.27,Ajuste valido para Pesimista
2123,Pesimista,2026-08-05,336474.86,Ajuste valido para Pesimista
2124,Pesimista,2026-10-29,29980.91,Ajuste valido para Pesimista
2125,Optimista,2026-04-02,341688.4,Ajuste valido para Optimista
2126,Optimista,2026-03-25,32837.03,Ajuste valido para Optimista
2127,Pesimista,2026-04-14,29983.86,Ajuste valido para Pesimista
2128,Pesimista,2026-06-26,16046.27,Ajuste valido para Pesimista
2129,Pesimista,2026-07-21,467319.57,Ajuste valido para Pesimista
2130,Optimista,2026-05-01,459637.29,Ajuste valido para Optimista
2131,Optimista,2026-09-13,341492.22,Ajuste valido para Optimista
2132,Base,2026-02-17,281966.16,Ajuste valido para Base
2133,Pesimista,2026-12-22,63764.0,Ajuste valido para Pesimista
2134,Pesimista,2026-06-18,397269.43,Ajuste valido para Pesimista
2135,Pesimista,2026-09-17,18455.85,Ajuste valido para Pesimista
2136,Pesimista,2027-01-01,455823.44,Ajuste valido para Pesimista
2137,Pesimista,2026-05-03,,Falta valor
2138,Optimista,2026-07-16,229285.62,Ajuste valido para Optimista
2139,Optimista,2026-05-04,88453.3,Ajuste valido para Optimista
2140,Pesimista,2026-11-06,83536.73,Ajuste valido para Pesimista
2141,Optimista,2026-10-15,115438.26,Ajuste valido para Optimista
2142,Pesimista,2026-06-19,-68.66,Ajuste manual (Error provocado)
2143,Optimista,2026-11-06,435890.37,Ajuste valido para Optimista
2144,Pesimista,2026-10-10,460129.84,Ajuste valido para Pesimista
2145,Optimista,2026-07-23,375430.62,Ajuste valido para Optimista
2146,Base,2026-09-21,278482.78,Ajuste valido para Base
2147,Pesimista,2026-07-23,461549.48,Ajuste valido para Pesimista
2148,Base,2026-05-06,465437.51,Ajuste valido para Base
2149,Base,2026-02-18,217059.95,Ajuste valido para Base
2150,Optimista,2026-02-15,103709.0,Ajuste valido para Optimista
2151,Pesimista,2026-12-26,26267.56,Ajuste valido para Pesimista
2152,Pesimista,2026-03-31,,Falta valor
2153,Base,2026-04-24,342719.77,Ajuste valido para Base
2154,Pesimista,2026-03-23,276567.09,Ajuste valido para Pesimista
2155,Optimista,2026-10-25,321663.42,Ajuste valido para Optimista
2156,Optimista,2026-04-18,300328.56,Ajuste valido para Optimista
2157,Base,2026-03-23,348796.68,Ajuste valido para Base
2158,Pesimista,2026-01-18,160997.9,Ajuste valido para Pesimista
2159,Base,2026-03-08,162958.37,Ajuste valido para Base
2160,Base,2026-05-02,72684.44,Ajuste valido para Base
2161,Base,2026-09-24,185572.92,Ajuste valido para Base
2162,Base,2026-03-07,80321.34,Ajuste valido para Base
2163,Optimista,2026-02-15,285054.17,Ajuste valido para Optimista
2164,Pesimista,2026-12-19,473580.85,Ajuste valido para Pesimista
2165,Base,2026-12-17,486818.78,Ajuste valido para Base
2166,Pesimista,2026-09-29,344564.97,Ajuste valido para Pesimista
2167,Optimista,2026-08-03,136069.52,Ajuste valido para Optimista
2168,Base,2026-11-01,217819.67,Ajuste valido para Base
2169,Pesimista,2026-04-12,386360.75,Ajuste valido para Pesimista
2170,Pesimista,2026-03-05,321484.13,Ajuste valido para Pesimista
2171,Base,2026-06-21,135348.45,Ajuste valido para Base
2172,Optimista,2026-02-26,369650.75,Ajuste valido para Optimista
2173,Base,2026-04-06,21690.13,Ajuste valido para Base
2174,Base,2026-11-28,104641.74,Ajuste valido para Base
2175,Base,2026-02-07,451801.14,Ajuste valido para Base
2176,Pesimista,2026-06-03,377198.2,Ajuste valido para Pesimista
2177,Base,2026-01-23,,Falta valor
2178,Base,2026-02-13,499221.96,Ajuste valido para Base
2179,Pesimista,2026-05-05,328182.46,Ajuste valido para Pesimista
2180,Optimista,2026-05-11,85055.22,Ajuste valido para Optimista
2181,Optimista,2026-09-24,485772.3,Ajuste valido para Optimista
2182,Optimista,2026-03-14,283432.09,Ajuste valido para Optimista
2183,Base,2026-02-26,167143.91,Ajuste valido para Base
2184,Pesimista,2026-10-31,TextoInvalido,Error tipografico
2185,Optimista,2026-07-06,418303.82,Ajuste valido para Optimista
2186,Pesimista,2026-01-03,216936.03,Ajuste valido para Pesimista
2187,Pesimista,2026-05-28,195366.0,Ajuste valido para Pesimista
2188,Pesimista,2026-09-11,114289.35,Ajuste valido para Pesimista
2189,Optimista,2026-07-06,278648.91,Ajuste valido para Optimista
2190,Base,2026-10-11,127305.56,Ajuste valido para Base
2191,Pesimista,2026-11-26,52901.93,Ajuste valido para Pesimista
2192,Optimista,2026-03-20,353935.73,Ajuste valido para Optimista
2193,Pesimista,2026-12-09,239676.62,Ajuste valido para Pesimista
2194,Pesimista,2026-12-17,202044.99,Ajuste valido para Pesimista
2195,Pesimista,2026-09-13,219222.53,Ajuste valido para Pesimista
2196,Base,2026-02-07,85162.0,Ajuste valido para Base
